,stay,N,S,W,E,NW,SW,NE,SE
[0.35 0.15 0.   0.  ],-2.0337141537677588,-2.1035262392579086,-2.136964113782122,-2.132023177517162,-2.017848402202692,-2.130363795523445,-2.1418607725739247,0.9249831022537002,-2.0413559844459077
[0.45 0.25 0.   0.  ],-1.5085720474107005,-1.6142586263320104,-1.5031513131294592,-1.6150067204871532,1.5587278324944391,-1.6265124553841608,-1.5267047426311369,-1.5150806371512753,-1.4880287853069378
[0.25 0.25 0.   0.  ],-1.8042305908737628,-1.8035098901189486,-1.8011007725201138,-1.803249410542984,-1.787201972613143,-1.8050482269882433,-1.80449522799473,-1.8017955517705384,-1.8022069766056272
[0.35 0.35 0.   0.  ],-1.4892564064584162,-1.4933756955871114,-1.489445791150488,-1.4924769671461062,-1.4893970826070946,-1.4899663267584058,-1.490053027621972,-1.4905783577592406,-1.3041744846576053
[0.45 0.35 0.   0.  ],-1.3316662729877213,-1.3326228030551488,-1.339254493549089,-1.3364084230785531,-1.3312902278012693,-1.3329501581740228,-1.3397991538926457,-1.3323524658906396,-0.9810149187630229
[0.55 0.45 0.   0.  ],-0.9584927068764382,-0.9586694898488897,-0.9584107602660515,-0.9597962763717394,-0.9607043499861597,-0.9582252126965903,-0.9620830138246113,-0.9588813402256537,-0.5673446472685101
[ 0.65  0.35 10.    0.  ],-0.48878127719216946,-0.5326358237070165,-0.6457406258574675,-0.6858446491799035,-0.7035199210895893,2.7837754081198263,-0.6724772990214828,-0.6432337576691471,-0.6804080187875854
[ 0.75  0.35 10.    0.  ],-0.5443658683563196,-0.5444342858281805,-0.5464745300619328,0.46343460836772904,-0.5432310554025529,-0.5428061242891546,-0.5419445613890388,-0.5420687619001732,-0.5420284860304774
[ 0.65  0.25 10.    0.  ],-0.7443159696155215,1.8734181469550315,-0.7405633714481547,-0.7414094584465631,-0.7416503926672403,-0.7403006154111099,-0.7161560640044508,-0.7411669488291212,-0.7423771835717157
[0.25 0.15 0.   0.  ],-1.873080054568973,-1.873693346853124,-1.8754472533936637,-1.8752839164463853,-1.8322577547262855,-1.873569139738007,-1.8723790698770992,-1.8735822108333062,-1.8754089922053931
