,stay,N,S,W,E,NW,SW,NE,SE
[0.3 0.1 0.  0. ],-1.481960701271399,-1.2167082054767067,-1.5388570327553124,-1.5282173679954156,-1.4860774590399457,-1.4565686846823422,-1.5174795136614772,-1.111718109236824,-1.4740672527062206
[0.3 0.1 2.  0. ],-0.44484787405642207,-0.3788907816587516,-0.5386769760680743,-0.4110937316655284,-0.45692718362598767,-0.36897300888831,-0.5566331341336297,-0.6699890678341904,-0.5622394875555503
[0.3 0.1 1.  0. ],-1.096363530663947,-0.8925887385727292,-1.0788269939710033,-1.1128350323451888,-1.006902881687807,-1.0118384592753393,-1.1093530606838364,-1.0815508559255314,-1.1333650680979233
[0.3 0.1 2.  1. ],-0.16714346264510288,-0.17999826601461003,-0.2535452209101311,-0.2144901988453857,-0.19386036905643517,-0.19000581298000338,-0.26621721674007365,-0.3685519190008968,-0.30399822787625136
[0.3 0.1 1.  1. ],-0.6594530352311972,-0.473461766888307,-0.6896857871665865,-0.4926426027663253,-0.5522027315586964,-0.5080353644838514,-0.6398542425762611,-0.8437063330555211,-0.565352802634628
[0.3 0.1 1.  2. ],-0.17659564561725596,-0.16609394458525634,-0.14812454975572023,-0.18057763759174553,-0.1513034373622194,-0.18670050682041614,-0.15996349007466193,-0.39935966909396414,-0.23397765756914432
[0.3 0.1 0.  1. ],-1.1373004579490107,-0.8796859664586684,-1.158598511380738,-1.0560730656375894,-0.9844490598279331,-0.8745188101750587,-0.9994668533770817,-1.0781177025593278,-1.0752618760281076
[0.3 0.1 3.  0. ],-0.13257159909227567,-0.1563358126760181,-0.17991289632980265,-0.2106336269306464,-0.18658203446222307,-0.14976134122055654,-0.1326103715658627,-0.26906460190270876,-0.18230990661260194
[0.3 0.1 0.  2. ],-0.4570549345992168,-0.33738838503450314,-0.4486352033777402,-0.37100411090228647,-0.35557738309387776,-0.3713562263072864,-0.47133189628553285,-0.6760078415636536,-0.4278338073913488
[0.3 0.1 2.  3. ],0.013954333642810651,0.018997687572954756,0.018807734808411358,0.023007859796501613,0.009389075128238528,0.018661264076740076,0.0,0.03935202532457986,0.03205597473541373
[0.3 0.1 0.  4. ],-0.10103713633317865,-0.03885262105755076,-0.03214578017792792,-0.04458025426086053,-0.04062211035697796,-0.05081100848360841,-0.026251195509734773,-0.09946591670589762,-0.05504750379124239
[0.3 0.1 0.  3. ],-0.11279031237069599,-0.07677188564247003,-0.15548178828307335,-0.12607581727884293,-0.1009263431435711,-0.1317661728358501,-0.13802488024945492,-0.19463728800941418,-0.10212913218335866
[0.3 0.1 3.  1. ],-0.0547737396626299,-0.06709588468035241,-0.057899743488368724,-0.05704580772161079,-0.04225339351312428,-0.03790640454042424,-0.05848153898609212,-0.1213926451970584,-0.06724706598896091
[0.5 0.3 0.  0. ],-0.8674549953420334,-0.7505328727996027,-0.884321384487317,-1.0590347294442721,-0.5962692739128661,-0.828569387366035,-1.1391429446912338,-0.8433383298050626,-0.635237010333158
