,stay,N,S,W,E,NW,SW,NE,SE
[0.35 0.15 0.  ],1.3708761093567614,-1.0937179331142253,-1.2234711525595134,-1.2510876000411728,2.75131626786154,-0.7426105480179835,-1.2186559964789845,94.09133763509725,2.7759794084122404
[0.35 0.25 0.  ],-0.663510525190507,-0.6252744693306987,-0.6122405697162072,-0.6861129691488739,27.85359306006853,-0.6645765967625687,-0.7085789168017907,-0.6650641272455655,-0.6623926883708242
[0.45 0.25 0.  ],3.602037440510989,0.10457674036188083,0.906556477873325,-0.31560103422594754,-0.16646121454324725,0.26594105255090994,1.7269577424758888,99.45878639897771,2.634576538778392
[0.45 0.35 0.  ],-0.25048809543801265,-0.2553964946640191,-0.21951619651562365,-0.23364574232916807,34.881349564997635,-0.23257066843231688,-0.276137916479245,-0.22335415636642894,-0.20828783094883008
[0.55 0.45 0.  ],-0.04475477366217325,-0.049605201405861,-0.07358661368609554,-0.0612820367723456,-0.05058366317573777,-0.03029344487209,-0.07717338363593744,-0.06295372166539695,3.829264060304982
[ 0.65  0.35 20.  ],5.2314338016510185,5.641311790191714,3.5508229370657696,1.308986744963525,5.153175243983309,1.6511142019376515,108.57772633878993,5.979480245953289,5.645509407215615
[ 0.75  0.25 20.  ],0.9781581187882535,1.4075891760424541,0.4701035015412016,0.6738523975626767,0.5167068487580215,1.8817649647860286,0.3205790598413493,0.1146596388585539,101.1508784240729
[ 0.85  0.25 20.  ],0.2155087499849411,0.109689927837148,0.07051386618828422,0.5542554390477357,0.14669951723013908,0.8841439315497219,0.16104539090224135,13.317400334703555,0.16091934565848987
[ 0.75  0.35 20.  ],23.818084457279213,28.222441036600216,16.84797325508283,22.33027995185035,3.832685800970428,27.924075532543974,115.75445908284672,17.976345614068734,4.819009788779273
[ 0.65  0.25 20.  ],30.165714483199594,24.102234788957645,12.867186338975129,26.154392085045327,14.248549528599042,12.942645913561078,29.331129973327656,115.70301827148758,4.602865767578685
[ 0.55  0.35 19.  ],0.023434787699076785,0.05214419622499658,0.21633500657712557,0.0524656887718994,56.745103546930885,0.03001050916592923,0.07311369774451602,0.06711387214714246,0.21509837722653663
[ 0.55  0.35 18.  ],0.0100999,0.010300734661314766,0.0,0.5033784906171953,0.03846298031367931,0.010502491982046837,0.01030166315489988,0.0,0.013774920455429487
[ 0.45  0.35 17.  ],0.0199999,0.010218575634573724,0.030796876476848867,0.010299707061664663,0.04879633341859037,0.010342193092031252,0.01,0.031218516369440244,1.098446564185711
