,stay,N,S,W,E,NW,SW,NE,SE
[0.3 0.1 0. ],-4.217571797612691,-4.273458990754797,-4.21877540513626,-4.284550056303221,-4.258584713070288,-4.290715230442086,-4.2351091680549615,9.518041909048064,-4.283969582420191
[0.5 0.3 0. ],-3.249181763469759,13.026827592359739,-3.124793017187327,-3.310327648254942,-3.3141831808918734,-3.0443303338725554,-3.1399488323436446,-3.3077563116449387,-3.3122833110116012
[0.7 0.3 0. ],-2.741498756016081,-2.7411989783382227,-2.734128671107734,-2.7429932191813324,-2.7362710874168834,-2.433393770822179,-2.7389838571155067,-2.7413739836953472,-2.739685565127599
[0.9 0.3 0. ],-2.6647275386691596,-2.664280307325916,-2.6670097309984975,-2.6610132810913742,-2.6671371174135903,-2.662203905980677,-2.6602606094917265,-2.6641272347443827,-2.6593404257183346
[0.9 0.1 0. ],-2.6484839238819737,-2.6493734825005464,-2.643194195434869,-2.6466907476514976,-2.644508108632964,-2.647211692232795,-2.6425991658135963,-2.6416146799079137,-2.6421959351141107
[0.7 0.1 0. ],-2.8346454558015735,-2.835072147711887,-2.8338629195654232,-2.830428720148205,-2.830933410375238,-2.8346727214389276,-2.829211441042887,-2.8357003386785946,-2.835819585778017
[0.1 0.1 0. ],-3.828864225435207,-3.824025953032889,-3.8272372419142333,-3.82586220806348,-3.739791984541309,-3.8299698811987537,-3.832620778430703,-3.823898051627179,-3.830447729088177
[0.3 0.3 0. ],-3.3340247966546683,-3.333595411308106,-3.334178765284344,-3.3370748426433647,-3.3308776099758157,-3.3307649009340827,-3.338929382435604,-1.1195074283803204,-3.334586263903878
[0.5 0.5 0. ],-2.3025913966752802,-2.2980009210465933,-2.192278760636275,-2.175797724892353,-2.1371690510315404,-2.3010959179580284,-2.3499481692000757,16.16951949756799,-2.3046124717128764
[0.5 0.7 0. ],-1.4772347032172417,-1.4679801911317099,-1.4707337045250897,-1.4740084206499204,1.224050115209717,-1.4766291908810931,-1.4722145124971717,-1.4733011735908634,-1.472047665380341
[0.7 0.9 1. ],-0.5228081805113944,-0.5224473421602515,-0.5309457267665829,-0.522189159837631,-0.5125550449075825,-0.5219197586371357,-0.5314676182274851,-0.5230690800078969,-0.5236165600543397
[0.9 0.7 2. ],3.2120057553099737,-0.3866590448619177,-0.38359908832367706,-0.3868952225205941,-0.3834639500743131,-0.38590982001527724,-0.38389990794728723,-0.3835175496607984,-0.38273265198784606
[0.9 0.7 3. ],-0.1899040443019729,28.504847390682023,-0.3902529924202456,-0.40303255646670527,-0.39096968698597356,-0.39659136795942257,-0.390528959026608,-0.32949431078451913,-0.26823518573241395
[0.9 0.7 4. ],19.85084019823437,-0.33654212684411716,-0.3357553411502965,-0.33757761439723083,-0.3365892361866849,-0.31427227834139204,-0.33576112497079375,-0.33633526877225317,-0.23653661238759371
[0.9 0.7 5. ],36.71256389882087,-0.28206750840038425,-0.00161142276156101,-0.07208433790334808,-0.2706589453606627,-0.26987852253743766,0.5209586109241389,0.26450239118482965,-0.2120356966249627
[0.7 0.7 1. ],-1.251672252895823,-1.2470802795845977,-1.2454044560828001,-1.2585744540341268,-1.246450944005475,-1.2507292281641071,-1.25529751524668,19.37476544310508,-1.2546128734032362
[0.7 0.7 2. ],-0.7604450335405296,-0.7604031009166368,-0.761381129952309,-0.7676548389031044,-0.7616927596868865,0.5535556859199834,-0.7647415946127406,-0.7620162103837513,-0.7618886774331625
