,stay,N,S,W,E,NW,SW,NE,SE
[0.35 0.15 0.  ],-6.195288120563841,-6.198080478308592,-6.193665501589562,-6.196021389129787,-6.194527403213687,-6.194069573294757,-6.19757350996318,-6.193654214765042,-6.196919320714575
[0.45 0.25 0.  ],-5.212901138723465,-5.211102697801777,-5.219566869246423,-5.21099614050201,-5.220450174261448,-5.21195868495641,-5.213286746853532,-5.211548577175836,-5.2207096479978645
[0.35 0.25 0.  ],-5.290108438020884,-5.2857827908599075,-5.295537034749109,-5.291052997738046,-5.292704785675949,-5.2846751662455675,-5.293542599635917,-5.284971210268439,-5.2880517255796065
[0.45 0.35 0.  ],-4.355607127347694,-4.359018593465376,-4.3669267297335725,-4.354519303982211,-4.36077932370262,-4.3618949730313545,-4.355646865204646,-4.354719988112939,-4.362189707833263
[0.55 0.35 0.  ],-4.288039367691338,-4.284266235056111,-4.286851113859721,-4.287420290756544,-4.284481714543257,-4.285062156698116,-4.298452842900952,-4.28440233517908,-4.284661925725737
[0.55 0.25 0.  ],-4.299652403094506,-4.296828080941979,-4.297300944220524,-4.293059091491564,-4.293574180744382,-4.299257732507762,-4.297848340954441,-4.2900814574784185,-4.293667140883039
[0.55 0.45 0.  ],-3.443301729134643,-3.442177165530396,-3.444034587927273,-3.443241724599544,-3.4451278256515976,-3.4427325458088673,-3.457721055536134,-3.4490525152303455,-3.4474092889635255
[0.65 0.35 0.  ],-3.730842496922322,-3.7345957734889064,-3.7263242830845553,-3.737381632689654,-3.7308394975662797,-3.727698890460295,-3.736565448591729,-3.733719027788974,-3.7305093622439105
[0.65 0.25 0.  ],-3.662394442880462,-3.6651197417032813,-3.6628441123504647,-3.674351443133154,-3.6648344966878907,-3.6652173202810223,-3.6621100040347443,-3.663395339027724,-3.6662341322075314
[0.75 0.25 0.  ],-3.2244250723773202,-3.2231364992894354,-3.220803901649561,-3.225705757526858,-3.2240691402968173,-3.228698140602874,-3.2301139500166176,-3.2233970305503963,-3.225203349575314
[0.75 0.15 0.  ],-3.1245328693743875,-3.1262338557213756,-3.1185547768521618,-3.124970101101858,-3.121933335362783,-3.126057295987789,-3.1281916159532437,-3.1222672582740625,-3.1186482306837715
[0.75 0.05 0.  ],-3.0351526852661435,-3.034985973208836,-3.0352805196332806,-3.0412722437927133,-3.032152528420716,-3.0431688548918006,-3.032276518821162,-3.0387853261400988,-3.0369619398687813
[0.25 0.25 0.  ],-5.372474752279704,-5.37752927592062,-5.385229818467274,-5.376060172018725,-5.374066265807633,-5.380383548864173,-5.379611607595628,-5.373238684249452,-5.388427058756891
[0.35 0.35 0.  ],-4.485456092092906,-4.478831164246952,-4.485228457693491,-4.4824462301160235,-4.4872483761551125,-4.487884752003772,-4.481528370472589,-4.484559887636327,-4.4842968639328795
[0.25 0.15 0.  ],-5.665683152170664,-5.659670574106557,-5.657157725612707,-5.663769434908535,-5.671264811404131,-5.65900012359004,-5.659204039716457,-5.660408088458683,-5.660332073182783
[0.15 0.15 0.  ],-5.4706722359184745,-5.4714289259362685,-5.467117914611301,-5.472512173477057,-5.473944065095842,-5.467484236414068,-5.471438654779831,-5.475302277547254,-5.471838408698184
[0.05 0.05 0.  ],-5.333337651683671,-5.33095742483768,-5.333866204587622,-5.331624951947863,-5.335041804276146,-5.335663682930293,-5.331878062312681,-5.338744846358104,-5.330867212319841
[0.05 0.15 0.  ],-5.334179049169508,-5.339689675861483,-5.338065661023595,-5.3361719305450155,-5.335966155462368,-5.331956851364421,-5.335645606521171,-5.334959732934355,-5.342021179546777
[0.35 0.05 0.  ],-5.848835247231282,-5.841082425793136,-5.848293041666863,-5.844122077641556,-5.8481724580220265,-5.84752383282588,-5.8399510830114165,-5.847489663579845,-5.8394883152074275
[0.25 0.05 0.  ],-5.725383649333785,-5.72762004003779,-5.729151176191628,-5.7233576653989315,-5.733394820195094,-5.730326603270292,-5.7294104192431385,-5.7357418783287235,-5.726357611525855
[0.45 0.45 0.  ],-3.4612488700228523,-3.4521431033431993,-3.4576881906475694,-3.4578193067442404,-3.454757446935595,-3.4525192876190536,-3.4591348885644124,-3.4518879665489215,-3.4615370372609027
[0.25 0.35 0.  ],-5.053224681609756,-5.044117822479229,-5.04620420536755,-5.046738842224126,-5.048067872407726,-5.051731130519574,-5.0523168407142505,-5.05015379614741,-5.056013460825704
