,stay,N,S,W,E,NW,SW,NE,SE
[0.3 0.1 0. ],-7.281648383391058,95.99322553463641,-4.277692475534338,-7.301067890237869,-7.291494653945858,-6.326900699131373,-2.8955416706438006,-6.319484489133174,-6.761057352963808
[ 0.3  0.1 18. ],-6.312371117025138,92.14187057322764,-4.661864838715134,-6.456568873818963,-6.252996074261184,-5.842325353345265,-3.181200479157999,-5.578733846540888,-6.22778736700022
[0.3 0.1 8. ],-6.032674355493479,92.52650237430326,-5.3819779543247,-6.508379636129992,-6.254017098518174,-5.633741431825928,-6.286248379468922,-6.572857976420486,-6.144903516568207
[0.3 0.1 5. ],-6.064783412352157,92.03818512231818,-6.286776779998978,-6.644480235725543,-6.44156031445185,-5.30725396804435,-2.8186427910359946,-7.012157673341736,-6.1471708560608285
[ 0.3  0.1 11. ],-6.291568860129477,92.32293138654266,-5.902016659427363,-6.541427145273292,-6.410063714580829,-5.743496516552222,-4.138123687722915,-7.070807578798753,-5.60155974427171
[ 0.3  0.1 15. ],-5.801264119857265,91.75031607314219,-3.0566539411152664,-6.630694985458815,-6.462302999068335,-5.217914841200071,-5.024690082213622,-7.05242581145595,-5.349868519323123
[0.3 0.1 3. ],-6.31515807506685,92.79557301832338,-3.5607834576395927,-6.483642782631714,-6.1548761618658085,-5.255920649175095,-3.319080316413962,-6.516538823479763,-5.001285599307105
[0.3 0.1 2. ],-6.049498553828873,92.37047708343799,-5.270420835517563,-6.574904627471573,-6.091065608820561,-5.143584330687725,-5.114515472640761,-6.593602983607737,-6.1211403085447955
[0.3 0.1 1. ],-6.224172218034679,92.02340737945515,-5.350527829316311,-6.3935244270953815,-6.202284053419937,-5.338416903738877,-4.589149380949646,-7.0805777291711145,-6.046995081479373
[0.3 0.1 6. ],-6.007655987388527,91.73742669693343,-4.497177691828381,-6.524422509302353,-6.3073359179062525,-5.1972305336151505,-5.554825578420769,-6.5577366344132155,-4.665245705667099
[0.3 0.1 9. ],-6.263360443428724,92.86596905691874,-4.977784338370479,-6.571263419399382,-6.234234321163538,-5.416417081931066,-3.3999657439409865,-6.5310070386647885,-5.719235376115972
