,stay,N,S,W,E,NW,SW,NE,SE
[0.35 0.15 0.  ],410.76977683018333,381.39343875344883,324.9772055211102,83.9482742015178,461.6105429579472,349.5594267675654,242.45766904607288,696.0854502762019,459.432517347959
[0.35 0.05 0.  ],-5.66714739638209,500.1119363945624,-5.694075026744575,-5.797853696503109,-5.887012616584485,-5.61831080157915,-5.940512603981846,-5.964717661069678,-6.313984556671874
[0.25 0.15 0.  ],-5.728055790995396,262.80383763947697,-5.456168900525763,-5.673888553425976,-6.1494594444545685,-5.663076099206802,-5.66381140419745,-5.632489657718279,-5.528855846752954
[0.15 0.15 0.  ],-5.47425185469824,-5.404286225663856,-4.982810063553368,-5.0959176629540615,-5.507387428386302,-5.5170457189329465,-5.3364547221970104,-4.879668966090993,-5.367922384111035
[0.05 0.15 0.  ],-5.606887976387925,-5.010803219767968,-4.8982613903591705,-5.4722974619120475,-4.7276022446721395,-5.166983617627327,-5.440575875545564,-5.568530734269483,-5.0002289122824966
[0.05 0.05 0.  ],-5.362860520535209,-4.857336400234861,-4.735858833890855,-5.148326202237728,-5.077868119997582,-5.415454767926321,-5.001762314774787,-4.933417385793082,-5.350478623033266
[0.45 0.25 0.  ],383.58781303949513,360.09999949300567,473.34440922506457,305.9164454359167,237.07509836124953,365.64743260703887,357.77301048507167,698.4749152654758,465.64038215010333
[0.35 0.35 0.  ],69.84167969127708,-4.314720547465342,0.18570951030912863,-4.403611382956048,-4.057071902038166,-1.3139589819280255,39.786283564005004,695.2787159593149,-3.943866674049334
[0.25 0.25 0.  ],-5.3838985158717,-4.909756979061333,-5.180736243508234,-5.306934334272507,-4.913272158659458,-5.391497368170032,-5.381358237714317,570.1087911178877,-4.861497021482496
[0.25 0.35 0.  ],-4.650626699423088,-4.701768189010939,-4.828691329585178,-5.090732607048815,323.6788847585057,-4.996588819957022,-4.555939461092072,26.930587463437742,-4.590018972071114
[0.35 0.25 0.  ],-5.313061560850668,682.6364556679739,36.70108640824033,-0.5503393073586336,121.44096924061725,-4.9436705674102015,-5.086017610949627,83.10211140658379,13.09228340221446
[0.45 0.35 0.  ],-4.37217650149872,58.236496109403376,-4.21664473566777,-3.8845780867582427,-3.962626993151076,-2.7428300694326353,-4.442767147004543,698.4786877579043,-3.8836930404453605
[0.45 0.45 0.  ],57.21511267016609,182.25520350979852,-3.802227862989509,123.26006884098842,-3.056555590850157,-3.238822456502976,-3.8282813564240117,702.3790990852325,-3.2755197182293263
[0.55 0.35 0.  ],411.4171755474352,700.5699898887054,493.26809865817967,366.3273665589745,205.9879570890566,466.6212986518174,332.44845047309576,108.97336742261264,440.663957222608
[0.55 0.25 0.  ],-4.44774481320441,-3.972240315066794,-4.0454458891150935,36.05247371077897,659.850262827304,98.70906301058098,-3.9885604349217525,-4.040482405725136,-3.9773196905627564
