,stay,N,S,W,E,NW,SW,NE,SE
[0.35 0.15 0.  ],-1.234233099965914,144.04284643985176,-7.746957527544485,-7.789018381263416,-6.017728058414384,-6.0295883332801905,-7.738497057385623,-7.793100625510539,-1.6717951581460209
[0.45 0.25 0.  ],-6.763388565256521,-6.762531280723837,-6.768626892504273,-6.3198201136864665,-6.765842558678982,-6.762869809631469,-5.414392596864987,24.064134569172264,-6.76778440502116
[0.35 0.15 1.  ],-4.92895620519878,144.71046375032537,-7.0457228160393335,-7.285375338940444,-5.902088699067393,-6.858517409775987,-7.05109565187245,-7.714925527504892,-2.8748981616934732
[ 0.35  0.15 10.  ],-5.343189399564678,143.483624842024,-6.849634562530072,-7.137114020475787,-4.806702567519352,-6.970134043417943,-6.925332411833316,-7.724563714301917,-6.415888062124575
[ 0.35  0.15 11.  ],-3.625809467284119,144.8300442122791,-6.760205048155717,-7.25408407945862,-4.684591435472341,-7.522711393193125,-7.085782521930404,-7.699950767485429,-2.2634442914104707
[0.35 0.15 6.  ],-5.423836228625778,144.2674589837177,-6.881040409835785,-7.24400191769722,-5.5882854628120455,-6.8899614280132475,-6.706939315094646,-7.7200449531119455,-3.5015288852872097
[ 0.35  0.15 15.  ],-5.447926958969783,145.18885074983223,-6.915006860358025,-7.255210289920067,-4.933671255215422,-6.93697077569261,-6.879157651895087,-7.70310352334101,-5.232639062658617
[0.35 0.15 3.  ],-5.666256869670792,142.21217077954088,-7.107245386883677,-7.176122976279035,-5.816563321957399,-7.591876688525358,-7.009291989376022,-7.722893347921313,-5.173732490221464
[0.35 0.15 9.  ],-4.404667210439486,145.54968984884806,-7.01909891609673,-7.310309980294635,-4.946268995038323,-7.510384085925322,-6.8919927041200095,-7.707576945733471,-4.425362363724461
[0.35 0.15 2.  ],-3.8043821431248155,144.27046036763326,-6.768148363660285,-7.244473760197754,-5.2749360794006295,-7.557706922833282,-6.943469087126059,-7.7273993214941985,-5.2432133821733
[ 0.35  0.15 19.  ],-4.422198171260177,143.49060538795484,-6.847750841312664,-7.290110695024294,-5.897759378715566,-6.923218282176332,-6.8292210436220175,-7.700356254321847,-5.115512822099414
[ 0.35  0.15 12.  ],-4.970531995550743,143.36884991751373,-6.891590798925887,-7.1449261204646115,-5.775679725291748,-5.834192688995409,-6.828896951885518,-7.749993030333958,-1.7084527939681582
[0.35 0.15 7.  ],-5.8693333111032215,144.67807022063198,-6.868573931305265,-7.345912816395846,-4.9237842311274465,-7.000719567534191,-7.088585420315977,-7.726673266877304,-0.09311712256504046
[0.35 0.15 4.  ],-1.7420687583955383,143.08810151760213,-6.900799032997564,-7.233117791160899,-5.459230723155766,-6.381026082279967,-6.892649150542391,-7.710872375760458,-6.018204498307086
[ 0.35  0.15 16.  ],-2.9016947067644434,144.21040869305077,-6.923959709433587,-7.174756812926381,-5.093847437455596,-7.443083803072136,-6.924836156326887,-7.725896999210395,-3.8598064757890818
[ 0.35  0.15 17.  ],-6.354312411734273,144.10676042711023,-6.879998134378734,-7.169003585586196,-4.960671488536357,-7.531991350449805,-6.891396733398947,-7.701728664891027,-2.3855639066399092
[ 0.35  0.15 13.  ],-4.727435793178835,144.69233301316126,-6.828320355287786,-7.100680686047267,-5.541785824580524,-6.904130727994746,-7.003464929968664,-7.711308696815751,-4.621873428114146
[ 0.35  0.15 14.  ],-6.170515199935783,143.10375922637124,-6.762558991477267,-7.372450653725247,-6.227201559819074,-7.422421844122983,-6.883499747298915,-7.720009480429744,-5.614544494424622
[ 0.35  0.15 18.  ],-5.22821990476591,144.48351206873426,-6.90616481455787,-7.129201965156829,-4.768684855764812,-6.973181810904106,-6.856991647116794,-7.715894247883053,-1.9308826756374051
[0.55 0.25 0.  ],-5.955837282088184,-4.747087853370234,-5.961936106950268,-5.968674122032865,-5.960635338062953,-5.947422933536977,-5.956139136713349,-5.952100128553353,-5.951982165379787
[0.45 0.25 3.  ],-5.754476503723272,-6.502341747906035,-5.8238020162814115,-5.46751503298649,-6.60214671591905,-5.97738164152632,-2.578864588183242,11.960634992514915,-5.769993426177384
[ 0.55  0.25 14.  ],-5.149579335228543,-3.9503556051050066,-4.833353674756929,-4.04055818690298,-5.401883163146412,-4.796583465512425,-4.883802561305121,-5.2644895269886876,-5.521172536457448
[ 0.45  0.25 16.  ],-5.997153703801022,-6.480306485030784,-5.619043313980921,-5.268637279308871,-6.56752753560254,-6.184856489957347,-2.2824845657353876,9.667188795109027,-5.480869697421867
[ 0.55  0.25 12.  ],-4.837243377231899,-2.307231759906189,-4.938445162278158,-4.149512259933167,-5.194401697426243,-4.981737112389963,-4.833766488962825,-5.380964526513806,-5.4543192477534985
