,stay,N,S,W,E,NW,SW,NE,SE
[0.35 0.15 0.  ],126.83373205691791,224.19759769819083,37.390735257272084,67.66875757174155,114.36227087527072,113.26159384165304,85.97582673914187,365.60029781694584,176.26258114816704
[0.35 0.05 0.  ],-5.662753101593502,125.42194705026675,-5.60243121943205,-5.785291266875976,-5.730258081007886,-5.681722950920091,-5.656333262179399,-5.826129070969929,-6.015715128780372
[0.35 0.15 2.  ],14.443308771789669,40.073692245882384,3.959638654905368,6.309342957290129,20.45983420698122,12.188394367266103,21.1182749316031,364.0179002646328,31.622903245825917
[0.35 0.15 1.  ],51.60786494852587,97.33025115348359,10.585140046973999,32.11246770168713,44.618476057561395,33.854834426955634,41.62723233030722,364.98857033231536,103.49165263334446
[0.35 0.15 3.  ],7.017227509485627,23.729974453650204,-0.5175292805744675,1.2832155747367726,1.1545119239986315,8.01708963517451,1.9498363692954528,360.9305014555426,16.833115589785226
[0.35 0.15 4.  ],0.7958908567583399,10.558372404128695,-0.575098294265944,-0.7935571773513048,9.928757376001824,0.6578330165824496,1.0031245879906394,352.2283578230966,5.960864564608764
[0.25 0.05 0.  ],-5.752616292761199,-5.578250346255439,-5.679378358873884,-5.579136055969929,-5.749111173932133,-5.699559208712917,-5.645756926218383,221.69113752768618,-5.7761270951434565
[0.35 0.05 2.  ],-2.133296540393174,40.527344525207894,-2.322921381275038,-2.731934359551866,-2.1772554773027863,-1.964972454851656,-2.577673459628317,-2.850445452603291,-2.553379708934577
[0.25 0.05 1.  ],-4.540625579117446,-4.097551101803568,-4.212439173641911,-4.653013359571282,-3.585198569384388,-4.494557458494424,-4.238655774007494,89.9491377493404,-4.386380632412182
[0.35 0.05 1.  ],-4.246780285963082,83.76355704634902,-4.155339724076674,-4.413764943370646,-4.266633820030016,-4.185446174262393,-4.07031943545961,-4.435581808805849,-4.551776155812316
[0.25 0.05 2.  ],-2.267023111825736,-2.245952019947617,-2.4095681448886093,-2.618248967811068,-1.9054857675863215,-2.7481991627690907,-2.0563864557574476,30.91889672010244,-2.5021285915458336
[0.35 0.05 3.  ],-1.1528394636838117,9.635539417080444,-1.0065961501051568,-1.2618364978516772,-1.044436534120303,-1.0629985797750965,-1.141987164166933,-1.10648724196981,-1.0647137374668063
[0.25 0.15 0.  ],-5.533097376009596,-5.5512166834827275,-5.74570292346922,-5.761293081885812,159.99355826068577,-5.60139989048101,-5.6430047061298865,-5.579686424526633,-5.528734339738622
[0.35 0.05 4.  ],-0.5806325005820407,1.036437782442367,-0.5339062089661589,-0.4394861431661595,-0.4296810287110117,-0.5390439464592134,-0.3770012045264228,-0.28420595964563194,-0.2242520358593658
[0.25 0.05 4.  ],-0.4522115934579834,-0.7144896775374727,-0.5020437880991284,-0.43889105371398446,-0.12848703060312355,-0.3405436588323964,-0.3023095769964473,6.060859034328177,-0.25088623709642865
[0.25 0.25 0.  ],-5.332969990764889,-5.304340363247491,-5.589316282798738,-5.428404767739875,-5.453194065180998,-5.415280166499611,-5.423140967468844,245.49966556150608,-5.531729878896974
[0.25 0.35 0.  ],-5.02481134877573,-4.857746469758401,-4.855856161565203,-4.90869972050223,-4.82185810018598,-4.845975891710273,-5.142284423179311,-5.172738271787612,-4.75524444060756
[0.35 0.35 0.  ],-4.279517784975818,-4.325831167609458,-4.268678877795877,-4.560640367884176,31.715375657302367,-4.39141568815376,-4.325053757028355,361.79866811607616,-4.490890622932064
[0.25 0.25 1.  ],-3.719871758565493,-4.196524736131334,-3.629712106680813,-4.111709884883683,-3.9063957415904014,-3.883849198498385,-4.159085274631236,103.62105073479388,-3.8256450916753764
[0.25 0.15 1.  ],-4.363959046227585,-4.396526527114548,-4.369518594194176,-4.401261004102565,82.70892141610776,-4.256175825592155,-4.699211564324507,-4.299914509467596,-3.9518711846982275
[0.25 0.35 1.  ],-3.6349911373395174,-3.6513767218798874,-3.1015978793948107,-3.078513100416689,-3.619002445519946,-3.441638817471585,-3.813281351714346,-3.7990694920273675,-3.285462203820798
[0.25 0.15 3.  ],-1.0842703014564892,-0.977150577464033,-0.8047708610846618,-1.1861392214622777,13.488127171758702,-1.0865834323265313,-1.4994821848322275,-1.1278202833361304,-0.5834924693087328
[0.35 0.25 0.  ],-5.504549041741697,-5.268138171593512,-5.451256651453271,-5.522358156284601,-5.232774078283252,-5.218209594737879,-5.22954335454458,357.73217465423284,-5.555463593258619
[0.45 0.35 0.  ],195.04234031733574,369.4040873444096,181.60793869047663,123.05554824946333,212.7909425088536,209.07237308875796,177.97094493558052,156.35376911304766,91.48413467146362
[0.25 0.35 4.  ],-0.36711535623606023,-0.34596366281195096,-0.11205669179653382,-0.3099947511771489,-0.5431522689582785,-0.3084244017029967,-0.26504452310687876,-0.3325061787703813,-0.2203150698636202
[0.25 0.35 2.  ],-2.079958404275329,-1.6022956389028435,-1.4553983456704147,-1.965720302693196,-2.458356012579444,-1.8445861384720874,-2.1389965005217957,-1.9227522969075104,-1.4545741632659797
[0.35 0.25 2.  ],-2.0079274384597596,-3.4742258823747885,-1.4017780520600194,-1.907236717275861,-2.334743744734937,-1.9106544563112413,-1.753732574489627,296.3805578735742,-2.556614747096314
[0.35 0.35 2.  ],-1.5289628369345025,-1.716749957307089,-1.0258544408841725,-1.339757513581196,3.6326841707113395,-1.3686065009678623,-1.163888493811098,302.8175650759163,-1.4088704876906297
[0.35 0.35 1.  ],-2.6122847278385786,-2.766089588636032,-2.341968423632111,-2.852395206115497,12.689852468774356,-2.764205500643687,-2.4725932545980784,348.9790258095858,-2.8477443229801276
[0.35 0.25 4.  ],-0.30605147690130013,-0.6540364967730647,-0.28103032975941805,-0.4042717118538218,-0.18974994582049315,-0.3835458326977806,-0.15961491270132122,105.47652893036985,-0.34691030953440705
[0.25 0.05 3.  ],-1.114998935112736,-0.9199603225798969,-1.0901513089666317,-1.4191386138788329,-0.8896445284557912,-1.3817932915598423,-0.882331674287455,19.74306469076663,-0.7564951358140606
[0.35 0.35 3.  ],-0.46855168245310697,-0.44011194285736455,-0.5616276985502943,-0.5044475662517183,1.9047051907104402,-0.49854857090096516,-0.5715567039035926,230.65808717000743,-0.5691284779670966
[0.25 0.25 2.  ],-1.8011088131841946,-2.401747714236605,-1.726558797871671,-1.8999965622117425,-2.150340760736912,-2.019218837435533,-2.53556194597576,51.5925884765763,-1.3969401804876107
[0.15 0.05 0.  ],-5.539526287363392,-5.269617616760238,-5.399469653700155,-5.152617633294189,-5.203302115341271,-5.286377692675933,-5.085368777470994,-5.285406555588908,-5.191711950838835
[0.35 0.25 3.  ],-1.3530782504698318,-1.863550712399061,-0.695812536098186,-1.085921950258404,-0.9880283743942977,-0.84637265181517,-0.6930484732657254,167.2802582129022,-0.5730144298302428
[0.25 0.15 2.  ],-2.3713364016640885,-2.508024332677641,-2.327074518667125,-2.691656493476359,32.56703198842268,-2.3879115219429035,-2.824886646561329,-2.5616217408118325,-1.8555335522183989
[0.35 0.25 1.  ],-3.783822337839545,-4.8421558708955885,-3.846885854214063,-3.938384846743492,-4.071365686874721,-3.9349769834855843,-3.5531481023839637,339.7958659486876,-4.06105943222966
[0.25 0.35 3.  ],-1.1044347454052688,-0.6527357329276573,-0.6851868444074238,-0.6840358621824214,-1.1837399371704498,-0.9456088522079985,-1.3286754906782579,-1.0213468958000769,-0.5845194354587174
[0.45 0.25 0.  ],148.84062416049173,367.17198370281113,149.06858248557631,177.41701569850633,110.70724336749916,218.59235658522627,153.46522622927432,110.47407075554743,168.5827830949155
[0.15 0.15 0.  ],-5.324800221896285,-5.35219338565094,-5.301874332838044,-5.208001391742965,-5.714420787847808,-5.353911068749897,-5.357190059684142,-5.309768267840962,-5.466058918145768
[0.05 0.15 0.  ],-4.9188919660748756,-5.145613057335155,-5.318175614261453,-4.988977621113073,-5.170845149023894,-4.880845738760666,-5.125323785687624,-4.806390205973617,-5.068226119746196
[0.05 0.05 0.  ],-5.268015487462961,-5.101317021567869,-5.374258031315899,-4.987297707508736,-5.021223831490823,-4.989038363756806,-5.301231983058337,-5.1721729998386605,-4.968748285807813
[0.45 0.25 1.  ],52.119488029918465,366.89709050921704,73.19072299925116,100.47749874601959,67.63151622248644,113.24682783192384,62.06526080683078,39.26104743333891,74.05936850681073
[0.05 0.15 1.  ],-3.810258425424058,-3.612528345001881,-3.713491427096539,-3.6675267594517615,-3.04554434480648,-3.5086408935878053,-3.620188481253602,-3.408170470240664,-3.6528070054738238
[0.05 0.05 1.  ],-4.2768186703876125,-3.5166409768544233,-3.8945144785269794,-3.881020844470805,-3.521914181648065,-3.6424634488989946,-3.8324748373807696,-3.232638605075911,-3.617649045630854
[0.15 0.15 1.  ],-3.567772153799978,-3.977420563505805,-3.833876905487918,-4.140411405516268,-4.15435989317201,-3.585626730332091,-3.9260881820480003,-3.3482555046298157,-3.381095015126338
[0.25 0.25 4.  ],-0.3024020064223448,-0.20791135581775977,-0.42923502186522355,-0.4500676152314063,-0.5606562537475179,-0.24922410754523916,-0.2767293220751446,3.5426918476859792,-0.28675741401232896
[0.25 0.15 4.  ],-0.2868105028603241,-0.46626168567997195,-0.3207314124630514,-0.5184262925148562,2.932164990217154,-0.20490685209058457,-0.6015745102435374,-0.6498271803574384,-0.33972920702960396
